firstAudio,secondAudio,imageLoc,whichAudio,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,instructions.started,instructions.stopped,train2warning10.started,train2warning10.stopped,train2warning5.started,train2warning5.stopped,train2warning4.started,train2warning4.stopped,train2warning3.started,train2warning3.stopped,train2warning2.started,train2warning2.stopped,train2warning1.started,train2warning1.stopped,skipTrain2Instr.keys,skipTrain2Instr.rt,skipTrain2Instr.started,skipTrain2Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning10.started,test1warning10.stopped,test1warning5.started,test1warning5.stopped,test1warning4.started,test1warning4.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test2warning10.started,test2warning10.stopped,test2warning5.started,test2warning5.stopped,test2warning4.started,test2warning4.stopped,test2warning3.started,test2warning3.stopped,test2warning2.started,test2warning2.stopped,test2warning1.started,test2warning1.stopped,test2Audio1.started,test2Audio1.stopped,test2Audio1Sound.started,test2Audio1Sound.stopped,test1Audio2Mute.started,test1Audio2Mute.stopped,test2Audio2.started,test2Audio2.stopped,test2Audio2Mute1.started,test2Audio2Mute1.stopped,test2Audio2Sound.started,test2Audio2Sound.stopped,test2Audio2Mute2.started,test2Audio2Mute2.stopped,test2Response.keys,test2Response.rt,test2Response.started,test2Response.stopped,test2Image.started,test2Image.stopped,test2F.started,test2F.stopped,test2J.started,test2J.stopped,participant,session,date,expName,psychopyVersion,frameRate,
novelaudio/37_kokiti1.wav,novelaudio/37_kokiti3.wav,pngimages/37_mug.png,1,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.866468638042,None,245.8639236681629,246.86662601376884,246.8498489675112,None,246.8504826991819,None,245.8639236681629,246.86662601376884,246.8498489675112,247.85087938560173,247.85087938560173,None,f,2.129424491431564,247.85087938560173,None,245.8639236681629,None,245.8639236681629,None,245.8639236681629,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/76_patoti1.wav,novelaudio/76_patoti3.wav,pngimages/76_rabbit.png,1,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.05325497272426,None,250.0512611195445,251.05336160142906,251.03684735158458,None,251.0371046349872,None,250.0512611195445,251.05336160142906,251.03684735158458,252.03757948055863,252.03757948055863,None,f,0.515856504207477,252.03757948055863,None,250.0512611195445,None,250.0512611195445,None,250.0512611195445,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/33_tipoka2.wav,novelaudio/33_tipoka3.wav,pngimages/33_watermelon.png,2,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.605092884833,None,252.610260757152,253.62232521781698,253.60563425999135,None,253.60569595680573,None,252.610260757152,253.62232521781698,253.60563425999135,254.60632712068036,254.60632712068036,None,f,1.8869542069733143,254.60632712068036,None,252.610260757152,None,252.610260757152,None,252.610260757152,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/36_pipapa1.wav,novelaudio/36_pipapa2.wav,pngimages/36_microwave.png,2,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.55875730616975,None,256.55957922386006,257.5592261857819,257.5592261857819,None,257.55961939850823,None,256.55957922386006,257.5592261857819,257.5592261857819,258.5600961318705,258.5432001478039,None,j,0.644117291783914,258.5432001478039,None,256.55957922386006,None,256.55957922386006,None,256.55957922386006,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/44_pokato1.wav,novelaudio/44_pokato2.wav,pngimages/44_envelope.png,2,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.24424914279956,None,259.2453761459328,260.2444827896543,260.22811126546003,None,260.22845539259725,None,259.2453761459328,260.2444827896543,260.22811126546003,261.22883093426935,261.22883093426935,None,j,0.4786304389126599,261.22883093426935,None,259.2453761459328,None,259.2453761459328,None,259.2453761459328,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/42_tokota3.wav,novelaudio/42_tokota2.wav,pngimages/42_harp.png,1,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.7633075319231,None,261.77039540256374,262.78047303296626,262.76352456538007,None,262.7635152767878,None,261.77039540256374,262.78047303296626,262.76352456538007,263.7648332603276,263.7648332603276,None,f,1.0905789823736995,263.7648332603276,None,261.77039540256374,None,261.77039540256374,None,261.77039540256374,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/39_kotipa2.wav,novelaudio/39_kotipa3.wav,pngimages/39_fork.png,2,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.9154846624937,None,264.909548262367,265.91582176671363,265.89964356366545,None,265.899471537862,None,264.909548262367,265.91582176671363,265.89964356366545,266.9000758936163,266.9000758936163,None,j,0.269294376950711,266.9000758936163,None,264.909548262367,None,264.909548262367,None,264.909548262367,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/35_titato3.wav,novelaudio/35_titato2.wav,pngimages/35_skillet.png,2,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.2170930056833,None,267.2262226063758,268.2345173007343,268.2177451630123,None,268.21857561422513,None,267.2262226063758,268.2345173007343,268.2177451630123,269.21842216537334,269.21842216537334,None,j,0.11983620561659336,269.21842216537334,None,267.2262226063758,None,267.2262226063758,None,267.2262226063758,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/70_kopati2.wav,novelaudio/70_kopati1.wav,pngimages/70_hand.png,1,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4198556885123,None,269.42805953673087,270.4362787150312,270.41992795746773,None,270.4197457369417,None,269.42805953673087,270.4362787150312,270.41992795746773,271.420323662227,271.420323662227,None,j,0.15397365996614099,271.420323662227,None,269.42805953673087,None,269.42805953673087,None,269.42805953673087,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/80_tatato2.wav,novelaudio/80_tatato1.wav,pngimages/80_dog.png,2,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.68835480506533,None,271.6845607224386,272.6885332497768,272.6716908821836,None,272.67169065559284,None,271.6845607224386,272.6885332497768,272.6716908821836,273.6726148221642,273.6726148221642,None,j,2.5447191554121673,273.6726148221642,None,271.6845607224386,None,271.6845607224386,None,271.6845607224386,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/49_tatopi2.wav,novelaudio/49_tatopi1.wav,pngimages/49_calculator.png,2,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.2917157270014,None,276.2890131548047,277.2926326440647,277.2754266662523,None,277.27597733000295,None,276.2890131548047,277.2926326440647,277.2754266662523,278.2762263822369,278.2762263822369,None,f,4.66157549363561,278.2762263822369,None,276.2890131548047,None,276.2890131548047,None,276.2890131548047,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/40_kototi1.wav,novelaudio/40_kototi2.wav,pngimages/40_spoon.png,1,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.9970855294727,None,282.9923868388869,283.9975661141798,283.98124329792336,None,283.9809851836879,None,282.9923868388869,283.9975661141798,283.98124329792336,284.9818387427367,284.9818387427367,None,f,0.7926983432844281,284.9818387427367,None,282.9923868388869,None,282.9923868388869,None,282.9923868388869,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
novelaudio/58_kipoki3.wav,novelaudio/58_kipoki2.wav,pngimages/58_nail.png,2,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.8328986874316,None,285.8265899925027,286.8333868237678,286.81647724681534,None,286.8168897160329,None,285.8265899925027,286.8333868237678,286.81647724681534,287.8174680187367,287.8174680187367,None,j,2.0779130356386304,287.8174680187367,None,285.8265899925027,None,285.8265899925027,None,285.8265899925027,None,person,001,2020_Aug_06_1943,sonority,2020.1.3,60.316838521765966,
