firstAudio,secondAudio,imageLoc,whichAudio,train1blocks.thisRepN,train1blocks.thisTrialN,train1blocks.thisN,train1blocks.thisIndex,train2blocks.thisRepN,train2blocks.thisTrialN,train2blocks.thisN,train2blocks.thisIndex,test1Loop.thisRepN,test1Loop.thisTrialN,test1Loop.thisN,test1Loop.thisIndex,test2Loop.thisRepN,test2Loop.thisTrialN,test2Loop.thisN,test2Loop.thisIndex,test3Loop.thisRepN,test3Loop.thisTrialN,test3Loop.thisN,test3Loop.thisIndex,instructions.started,instructions.stopped,train2warning10.started,train2warning10.stopped,train2warning5.started,train2warning5.stopped,train2warning4.started,train2warning4.stopped,train2warning3.started,train2warning3.stopped,train2warning2.started,train2warning2.stopped,train2warning1.started,train2warning1.stopped,skipTrain2Instr.keys,skipTrain2Instr.rt,skipTrain2Instr.started,skipTrain2Instr.stopped,skipTest1Instr.keys,skipTest1Instr.rt,skipTest1Instr.started,skipTest1Instr.stopped,test1warning10.started,test1warning10.stopped,test1warning5.started,test1warning5.stopped,test1warning4.started,test1warning4.stopped,test1warning3.started,test1warning3.stopped,test1warning2.started,test1warning2.stopped,test1warning1.started,test1warning1.stopped,test1Audio1.started,test1Audio1.stopped,test1Audio1Sound.started,test1Audio1Sound.stopped,test1Audio1Mute.started,test1Audio1Mute.stopped,test1Audio2.started,test1Audio2.stopped,test1Audio2Mute1.started,test1Audio2Mute1.stopped,test1Audio2Sound.started,test1Audio2Sound.stopped,test1Audio2Mute2.started,test1Audio2Mute2.stopped,test1Response.keys,test1Response.rt,test1Response.started,test1Response.stopped,test1Image.started,test1Image.stopped,test1F.started,test1F.stopped,test1J.started,test1J.stopped,skipTest2Instr.keys,skipTest2Instr.rt,skipTest2Instr.started,skipTest2Instr.stopped,test2warning10.started,test2warning10.stopped,test2warning5.started,test2warning5.stopped,test2warning4.started,test2warning4.stopped,test2warning3.started,test2warning3.stopped,test2warning2.started,test2warning2.stopped,test2warning1.started,test2warning1.stopped,test2Audio1.started,test2Audio1.stopped,test2Audio1Sound.started,test2Audio1Sound.stopped,test1Audio2Mute.started,test1Audio2Mute.stopped,test2Audio2.started,test2Audio2.stopped,test2Audio2Mute1.started,test2Audio2Mute1.stopped,test2Audio2Sound.started,test2Audio2Sound.stopped,test2Audio2Mute2.started,test2Audio2Mute2.stopped,test2Response.keys,test2Response.rt,test2Response.started,test2Response.stopped,test2Image.started,test2Image.stopped,test2F.started,test2F.stopped,test2J.started,test2J.stopped,skipTest3Instr.keys,skipTest3Instr.rt,skipTest3Instr.started,skipTest3Instr.stopped,test3warning10.started,test3warning10.stopped,test3warning5.started,test3warning5.stopped,test3warning4.started,test3warning4.stopped,test3warning3.started,test3warning3.stopped,test3warning2.started,test3warning2.stopped,test3warning1.started,test3warning1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
trainingaudio/16_kokapi2.wav,trainingaudio/16_kokapi1.wav,pngimages/16_icecream.png,1,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.31621766032185,None,136.31262705591507,137.33244136185385,137.30266081169248,None,137.2983250140911,None,136.31262705591507,137.33244136185385,137.30266081169248,138.31780897430144,138.31780897430144,None,f,0.1667268278542906,138.31780897430144,None,136.31262705591507,None,136.31262705591507,None,136.31262705591507,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/11_tokiko2.wav,trainingaudio/11_tokiko1.wav,pngimages/11_compass.png,2,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.56612326495815,None,138.57255214406177,139.58966523688287,139.56966553907841,None,139.56502088021952,None,138.57255214406177,139.58966523688287,139.56966553907841,140.57608554465696,140.55330760753714,None,f,0.21841348125599325,140.55330760753714,None,138.57255214406177,None,138.57255214406177,None,138.57255214406177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/19_papipi2.wav,trainingaudio/19_papipi1.wav,pngimages/19_burger.png,2,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.88452462586574,None,140.88739861967042,141.9083483107388,141.8863836824894,None,141.88144564351532,None,140.88739861967042,141.9083483107388,141.8863836824894,142.91147014847957,142.885210161563,None,j,0.1714643337763846,142.885210161563,None,140.88739861967042,None,140.88739861967042,None,140.88739861967042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/20_tatito3.wav,trainingaudio/20_tatito1.wav,pngimages/20_pizza.png,2,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.18830337859688,None,143.1811772212386,144.20769962691702,144.15386755974032,None,144.15841661512385,None,143.1811772212386,144.20769962691702,144.15386755974032,145.1717282626778,145.1717282626778,None,f,0.24564120778813958,145.1717282626778,None,143.1811772212386,None,143.1811772212386,None,143.1811772212386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/04_kitoti2.wav,trainingaudio/04_kitoti3.wav,pngimages/04_ladder.png,1,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.51064116985071,None,145.5079854556825,146.52345569478348,146.5130726012867,None,146.5051078747725,None,145.5079854556825,146.52345569478348,146.5130726012867,147.52968917554244,147.50773776276037,None,f,0.743393847020343,147.50773776276037,None,145.5079854556825,None,145.5079854556825,None,145.5079854556825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/13_kopopi2.wav,trainingaudio/13_kopopi1.wav,pngimages/13_toast.png,2,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.3396019920474,None,148.34471802273765,149.35457892203704,149.35457892203704,None,149.3610929076327,None,148.34471802273765,149.35457892203704,149.35457892203704,150.36583422706462,150.3435682891868,None,j,0.304808490909636,150.3435682891868,None,148.34471802273765,None,148.34471802273765,None,148.34471802273765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/07_pitapi1.wav,trainingaudio/07_pitapi2.wav,pngimages/07_suitcase.png,2,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7571360498201,None,150.75060337409377,151.76857961667702,151.74475691351108,None,151.72997156812343,None,150.75060337409377,151.76857961667702,151.74475691351108,152.7435392155312,152.7435392155312,None,j,1.1296385796740651,152.7435392155312,None,150.75060337409377,None,150.75060337409377,None,150.75060337409377,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/10_tokiti1.wav,trainingaudio/10_tokiti2.wav,pngimages/10_backpack.png,1,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.9765645059524,None,153.9742701363284,154.9864490039181,154.96413964452222,None,154.96180200416129,None,153.9742701363284,154.9864490039181,154.96413964452222,155.97911223210394,155.97911223210394,None,f,0.15669828257523477,155.97911223210394,None,153.9742701363284,None,153.9742701363284,None,153.9742701363284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/08_tipako1.wav,trainingaudio/08_tipako2.wav,pngimages/08_bell.png,2,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.2188943302026,None,156.21384701947682,157.23928048205562,157.2165021672845,None,157.2029084668262,None,156.21384701947682,157.23928048205562,157.2165021672845,158.23646108666435,158.21441754396074,None,j,0.15349602024070919,158.21441754396074,None,156.21384701947682,None,156.21384701947682,None,156.21384701947682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/14_pokoto1.wav,trainingaudio/14_pokoto2.wav,pngimages/14_coffee.png,1,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.482968993159,None,158.48430547793396,159.49151651537977,159.49151651537977,None,159.48724679441656,None,158.48430547793396,159.49151651537977,159.49151651537977,160.4997934633866,160.4997934633866,None,f,0.48930313694290817,160.4997934633866,None,158.48430547793396,None,158.48430547793396,None,158.48430547793396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/02_pitito3.wav,trainingaudio/02_pitito1.wav,pngimages/02_pallet.png,1,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0710850538453,None,161.07081904821098,162.08481370168738,162.0600576188881,None,162.05225562981795,None,161.07081904821098,162.08481370168738,162.0600576188881,163.08747677877545,163.05872287089005,None,f,0.1780667109414935,163.05872287089005,None,161.07081904821098,None,161.07081904821098,None,161.07081904821098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/09_tipata2.wav,trainingaudio/09_tipata3.wav,pngimages/09_plane.png,1,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.35351995881646,None,163.3529557022266,164.371878917329,164.352842428023,None,164.34277797492686,None,163.3529557022266,164.371878917329,164.352842428023,165.37251853919588,165.34269985347055,None,f,0.5649155729915947,165.34269985347055,None,163.3529557022266,None,163.3529557022266,None,163.3529557022266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/05_titopo2.wav,trainingaudio/05_titopo3.wav,pngimages/05_megaphone.png,1,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.99267474433873,None,165.9892476326786,167.00922580854967,167.00922580854967,None,166.9936418798985,None,165.9892476326786,167.00922580854967,167.00922580854967,168.02284778957255,168.0135589253623,None,f,0.1982215945608914,168.0135589253623,None,165.9892476326786,None,165.9892476326786,None,165.9892476326786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/27_pakapa2.wav,trainingaudio/27_pakapa1.wav,pngimages/27_kiwi.png,2,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.31281297667883,None,168.31501827505417,169.323778526159,169.2995974989608,None,169.2932507060701,None,168.31501827505417,169.323778526159,169.2995974989608,170.31071083364077,170.29588210419752,None,j,0.3246579119004309,170.29588210419752,None,168.31501827505417,None,168.31501827505417,None,168.31501827505417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/17_kotako1.wav,trainingaudio/17_kotako2.wav,pngimages/17_cracker.png,2,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.71556629557162,None,170.70795109588653,171.72508910903707,171.69826161814854,None,171.69442535985726,None,170.70795109588653,171.72508910903707,171.69826161814854,172.71150450827554,172.71150450827554,None,j,0.04968245467171073,172.71150450827554,None,170.70795109588653,None,170.70795109588653,None,170.70795109588653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/22_kakoki1.wav,trainingaudio/22_kakoki2.wav,pngimages/22_egg.png,1,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.87479810758958,None,172.87493467866443,173.89990749279968,173.86660864506848,None,173.86687140355352,None,172.87493467866443,173.89990749279968,173.86660864506848,174.88285028166138,174.86087206052616,None,f,0.40886333072558045,174.86087206052616,None,172.87493467866443,None,172.87493467866443,None,172.87493467866443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/24_takopa3.wav,trainingaudio/24_takopa1.wav,pngimages/24_banana.png,2,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.4236671777675,None,175.42306678649038,176.44035243382677,176.41432428150438,None,176.40537067109253,None,175.42306678649038,176.44035243382677,176.41432428150438,177.42825172562152,177.4176428387873,None,j,0.14735957770608366,177.4176428387873,None,175.42306678649038,None,175.42306678649038,None,175.42306678649038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/23_patoko2.wav,trainingaudio/23_patoko1.wav,pngimages/23_lemon.png,2,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.64779511711095,None,177.6530402803328,178.68547484558076,178.65648079640232,None,178.65002563784364,None,177.6530402803328,178.68547484558076,178.65648079640232,179.66745367087424,179.6528816963546,None,f,0.19030259316787124,179.6528816963546,None,177.6530402803328,None,177.6530402803328,None,177.6530402803328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/15_kopota3.wav,trainingaudio/15_kopota2.wav,pngimages/15_barrel.png,1,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.9832838577451,None,179.98605254408903,181.0019471840933,180.98378592683002,None,180.97328272487502,None,179.98605254408903,181.0019471840933,180.98378592683002,182.00607565208338,181.9879816044122,None,j,0.2317613388877362,181.9879816044122,None,179.98605254408903,None,179.98605254408903,None,179.98605254408903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/06_titoka2.wav,trainingaudio/06_titoka3.wav,pngimages/06_tent.png,2,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.305811156868,None,182.30421002558433,183.3248040357139,183.309641902335,None,183.28953568895813,None,182.30421002558433,183.3248040357139,183.309641902335,184.31024527642876,184.29484300198965,None,f,0.2582818563096225,184.29484300198965,None,182.30421002558433,None,182.30421002558433,None,182.30421002558433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/18_popata2.wav,trainingaudio/18_popata3.wav,pngimages/18_donut.png,1,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.65424680188298,None,184.6581557446625,185.6733159897849,185.65580001822673,None,185.65400156311225,None,184.6581557446625,185.6733159897849,185.65580001822673,186.68057649047114,186.65457174787298,None,j,0.11583875794894993,186.65457174787298,None,184.6581557446625,None,184.6581557446625,None,184.6581557446625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/21_papika1.wav,trainingaudio/21_papika2.wav,pngimages/21_cheese.png,1,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.894629819924,None,186.89225883921608,187.9134720817674,187.9134720817674,None,187.8943966636667,None,186.89225883921608,187.9134720817674,187.9134720817674,188.92739914823323,188.91500354930758,None,f,0.1689190617762506,188.91500354930758,None,186.89225883921608,None,186.89225883921608,None,186.89225883921608,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
trainingaudio/01_kitipi1.wav,trainingaudio/01_kitipi2.wav,pngimages/01_gift.png,1,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.19655249884818,None,189.200817839941,190.21440093033016,190.19151009665802,None,190.18398525172378,None,189.200817839941,190.21440093033016,190.19151009665802,191.20082048303448,191.20082048303448,None,f,0.09139342419803143,191.20082048303448,None,189.200817839941,None,189.200817839941,None,189.200817839941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,4.118762365775183,191.34193940577097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/61_pikati2.wav,novelaudio/61_pikati1.wav,pngimages/61_key.png,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.34193940577097,None,None,None,None,None,None,None,None,None,None,None,195.56857108338735,None,195.57423577667214,196.5980626330711,196.5713246287778,None,196.5652512044413,None,195.57423577667214,196.5980626330711,196.5713246287778,197.5992720243521,197.5992720243521,None,j,0.8220186221878976,197.5992720243521,None,195.57423577667214,None,195.57423577667214,None,195.57423577667214,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/41_pototo2.wav,novelaudio/41_pototo1.wav,pngimages/41_piano.png,2,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.5722629548749,None,198.57973335240968,199.58785851299763,199.58785851299763,None,199.5824866337003,None,198.57973335240968,199.58785851299763,199.58785851299763,200.61867325683124,200.59200434968807,None,j,1.3333430245984346,200.59200434968807,None,198.57973335240968,None,198.57973335240968,None,198.57973335240968,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/79_katapi1.wav,novelaudio/79_katapi2.wav,pngimages/79_pig.png,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.07370267014485,None,202.07842352474108,203.0749165546149,203.0749165546149,None,203.07797718655783,None,202.07842352474108,203.0749165546149,203.0749165546149,204.1122657111846,204.0884535801597,None,f,0.11349888984113932,204.0884535801597,None,202.07842352474108,None,202.07842352474108,None,202.07842352474108,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/32_kipoto2.wav,novelaudio/32_kipoto1.wav,pngimages/32_greenpepper.png,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.29116630915087,None,204.29012890602462,205.28988423384726,205.2734602256678,None,205.27627618520054,None,204.29012890602462,205.28988423384726,205.2734602256678,206.30909365508705,206.30909365508705,None,j,0.0676111220382154,206.30909365508705,None,204.29012890602462,None,204.29012890602462,None,204.29012890602462,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/34_kipaki2.wav,novelaudio/34_kipaki1.wav,pngimages/34_knife.png,1,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.46073065663222,None,206.46982374531217,207.5115350924898,207.47620976879261,None,207.4640542734647,None,206.46982374531217,207.5115350924898,207.47620976879261,208.50952183175832,208.45834831078537,None,f,1.0910630410071462,208.45834831078537,None,206.46982374531217,None,206.46982374531217,None,206.46982374531217,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/59_tipoko2.wav,novelaudio/59_tipoko3.wav,pngimages/59_umbrella.png,1,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.69766016977374,None,209.69107210286893,210.71076558274217,210.69591457606293,None,210.68352988923434,None,209.69107210286893,210.71076558274217,210.69591457606293,211.68935411027633,211.68935411027633,None,j,0.426231290679425,211.68935411027633,None,209.69107210286893,None,209.69107210286893,None,209.69107210286893,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/54_kapapa1.wav,novelaudio/54_kapapa3.wav,pngimages/54_toiletpaper.png,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.24911842443979,None,212.24196092807688,213.24993052519858,213.24993052519858,None,213.24292258850764,None,212.24196092807688,213.24993052519858,213.24993052519858,214.25730090169236,214.22307207272388,None,f,0.2599065867252648,214.22307207272388,None,212.24196092807688,None,212.24196092807688,None,212.24196092807688,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/57_tipipa3.wav,novelaudio/57_tipipa1.wav,pngimages/57_flashlight.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.56385060644243,None,214.5598212534096,215.57998595410027,215.55143782752566,None,215.545247353171,None,214.5598212534096,215.57998595410027,215.55143782752566,216.5819931733422,216.556845161831,None,j,0.26108765904791653,216.556845161831,None,214.5598212534096,None,214.5598212534096,None,214.5598212534096,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/52_pakaki3.wav,novelaudio/52_pakaki1.wav,pngimages/52_newspaper.png,2,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.93253020655828,None,216.92527223587967,217.94850553548895,217.89494759193622,None,217.90324753432068,None,216.92527223587967,217.94850553548895,217.89494759193622,218.90552551695146,218.90552551695146,None,j,0.3295430517755449,218.90552551695146,None,216.92527223587967,None,216.92527223587967,None,216.92527223587967,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/63_pitapa3.wav,novelaudio/63_pitapa2.wav,pngimages/63_chair.png,2,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.39796147912276,None,219.3939821177628,220.40875156689435,220.38399737211876,None,220.37713706938084,None,219.3939821177628,220.40875156689435,220.38399737211876,221.40038060140796,221.37230218551122,None,f,0.3432730210479349,221.37230218551122,None,219.3939821177628,None,219.3939821177628,None,219.3939821177628,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/72_topata1.wav,novelaudio/72_topata2.wav,pngimages/72_nose.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.82657881630584,None,221.8243369681295,222.8365154583007,222.81805326906033,None,222.80550924318376,None,221.8243369681295,222.8365154583007,222.81805326906033,223.838169262046,223.81248735100962,None,j,0.37169692339375615,223.81248735100962,None,221.8243369681295,None,221.8243369681295,None,221.8243369681295,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/29_pipito3.wav,novelaudio/29_pipito2.wav,pngimages/29_cherry.png,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.27259764249902,None,224.27003972162493,225.29041586746462,225.25974573707208,None,225.25575693629216,None,224.27003972162493,225.29041586746462,225.25974573707208,226.25320452800952,226.25320452800952,None,j,0.3100983975455165,226.25320452800952,None,224.27003972162493,None,224.27003972162493,None,224.27003972162493,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
novelaudio/65_totipo2.wav,novelaudio/65_totipo1.wav,pngimages/65_wrench.png,2,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.63850062675775,None,226.64529194543138,227.68139168713242,227.68139168713242,None,227.66365214998368,None,226.64529194543138,227.68139168713242,227.68139168713242,228.71291288454086,228.65302630979568,None,f,0.3019981572870165,228.65302630979568,None,226.64529194543138,None,226.64529194543138,None,226.64529194543138,None,,,,,,,,,,,,,,,,,delete,001,2020_Aug_06_2144,sonority,2020.1.3,59.420832865226416,
